3246:533,8772,4671,6311,7622,603,1397,2510,9435,13341,
3258:17,58,654,8,84,29,76,564,2618,1102,
3263:17,302,3423,58,3137,2241,654,5767,262,76,
3264:6160,7824,16686,22612,58750,1192,62870,62424,28576,74705,
3277:719,6387,168,76,31633,22856,17,5363,1149,361,
3279:17,361,564,14404,899,358,84,6901,7194,826,
3295:17,2292,81,76,2139,226,70,6491,3484,5812,
3305:1730,1696,805,2194,3484,8384,2008,2139,2399,5726,
3306:40,6901,1651,4146,2528,2312,10692,698,5357,76,
3308:17,302,616,654,76,32,65,650,8,2200,
3309:302,616,29,84,650,76,542,1196,518,861,
3319:120879,26361,82508,81246,101360,122186,118114,92672,113971,41226,
3320:2548,3196,197,9354,10541,8069,5111,3307,14793,5627,
3328:29,616,138,58,84,1102,650,2369,736,76,
3329:429,9354,17,696,3789,12090,11008,8627,6503,247,
3335:654,58,616,48,84,495,650,6,1187,289,
3346:17,245,429,103,787,225,542,302,230,15,
3352:17,302,654,616,354,58,76,29,8,650,
3353:17,2583,1099,431,302,931,5328,65,1164,6901,
3360:908,899,302,866,953,2950,13838,378,84,9276,
3374:17,616,654,302,58,29,8,15,542,650,
3376:226,3423,17,780,5767,986,7211,3374,8283,262,
3383:70,138,17,521,226,117,654,302,354,84,
3386:17,302,14750,76,776,12253,654,616,58,10641,
3411:17,302,654,226,58,616,76,29,650,138,
3412:3176,7680,4239,1803,3514,1164,200,4453,18045,601,
3413:1744,1205,2917,1340,4444,3618,4513,8928,3506,13,
3416:4755,1352,189,1527,3107,2880,3172,10041,4825,6434,
3419:17,654,616,29,155,650,1357,322,182,76,
3421:17,429,84,8199,14026,861,3884,76,394,542,
3423:17,76,8,616,302,564,650,58,81,70,
3426:17,616,302,654,58,76,542,8,650,6,
3428:17,302,58,8,654,542,84,101,15,6,
3429:302,654,76,2369,84,354,70,8,138,650,
3431:2139,76,1730,10039,4880,5097,17,698,3568,2008,
3432:17,564,302,698,866,2139,650,361,168,654,
3450:17,76,2414,2312,81,564,70,986,698,8,
3453:168,719,463,661,5480,5738,1528,574,1400,1326,
3475:2030,17,302,4268,654,616,58,8,29,447,
3478:84,650,70,289,8,736,6,1102,301,518,
3479:17,654,302,224,58,616,1245,29,650,76,
3480:17,302,3423,654,2241,155,616,76,3137,650,
3490:17,837,84,495,1476,6,542,162,1995,1832,
3500:4308,1057,654,899,616,8579,225,84,245,447,
3514:302,616,1550,29,966,8,84,650,354,395,
3529:105277,121734,6764,79366,103623,32155,67981,38281,42099,108868,
3546:17,58,302,654,591,861,76,8,650,84,
3547:302,654,616,76,29,1102,301,8,84,322,
3551:168,2337,5738,1460,719,1326,219,14754,2275,463,
3557:168,719,984,5738,8860,661,5480,1528,1326,574,
3572:901,238,138,17,1069,76,302,2414,3847,616,
3579:17,29,8,58,354,616,866,138,518,6,
3580:3423,5663,3137,2241,17,76,780,2967,226,3374,
3593:17,654,616,116,76,84,58,1871,518,645,
3599:5663,81,385,76,17,4686,698,650,616,500,
3609:17,302,654,29,155,354,361,1462,84,58,
3610:17,1790,76,1539,1023,1730,3599,117,8,81,
3613:9354,2848,2312,2021,2406,7037,1050,901,6303,986,
3628:429,8199,5567,908,947,17,787,8627,4032,14026,
3656:17,654,616,58,76,29,1957,356,238,2200,
3657:17,58,84,354,1102,616,76,138,866,6,
3663:58,542,650,1102,76,564,114,3323,354,1499,
3674:58,302,8,483,861,518,84,542,76,1102,
3684:568,698,947,17,394,302,1119,364,245,899,
3685:81,70,4308,1884,2967,6545,2379,1888,17,3423,
3686:698,931,225,9354,9289,3704,1208,247,1539,2068,
3692:17,654,302,616,29,289,650,101,285,76,
3694:17,302,616,76,3448,58,8,650,564,654,
3701:302,654,8,58,616,518,354,76,29,138,
3702:378,294,1208,97,2414,656,3159,402,17,564,
3717:2268,17,58,441,4444,2028,508,654,84,3618,
3721:654,616,2369,58,84,1937,2030,650,239,285,
3728:17,76,654,302,2406,698,8199,5328,1970,29,
3735:8,76,29,6,1136,101,146,239,361,162,
3736:302,654,84,1913,650,29,58,616,1102,48,
3737:670,6901,1651,14404,2829,6353,1302,616,9043,2414,
3751:17,8,654,58,616,29,76,84,650,736,
3752:17,302,361,29,58,84,354,616,76,1462,
3800:302,654,58,542,1102,803,29,101,61,2268,
3811:533,8772,6311,7926,3034,603,10981,1397,2510,4671,
3820:17,58,616,354,76,650,8,866,518,285,
3840:654,1102,354,866,138,58,226,736,361,899,
3846:17,302,654,564,650,289,508,518,2326,238,
3849:866,58,138,8,736,616,650,70,76,899,
3850:654,518,354,29,58,616,736,866,138,1762,
3857:1102,654,302,8,29,2868,239,3039,899,3234,
3859:17,616,302,58,146,84,8,15,289,29,
3862:17,7334,9594,4364,4,76,302,891,14259,736,
3888:1002,7334,8928,3137,1340,371,13,6315,5122,3618,
3911:409,17,616,302,236,58,650,238,654,224,
3921:81,1749,1884,7211,2241,986,5767,780,4194,8283,
3929:698,10039,4880,1164,361,866,40,81,5097,2312,
3930:2548,157,27070,17,5627,7160,14793,465,13049,924,
3934:226,840,2548,157,3196,197,10541,8069,5111,27070,
3947:2583,84,302,908,58,2121,1276,431,1102,899,
3950:302,654,285,8,84,301,564,1102,866,155,
3962:17,302,155,616,654,58,564,76,8,356,
3974:533,5975,6311,1397,603,9054,2510,13341,3150,4889,
3975:17,302,58,654,650,1305,29,76,564,486,
3988:81,17,986,1888,780,827,4194,229,7211,2241,
4001:82260,57423,82989,101060,90946,41551,8046,40412,43985,16062,
4006:146,2703,17,302,654,58,616,29,8,84,
4007:986,81,9354,226,140,2946,5767,3137,1888,1749,
4008:17,226,76,302,84,931,1462,616,654,138,
4009:17,76,616,542,4,8,518,2512,508,58,
4028:81,780,3423,3137,2241,7211,5767,229,1888,13544,
4031:17,76,8,302,616,564,650,58,81,70,
4035:774,1827,2696,2714,2403,3207,1524,3506,4487,10046,
4053:17,70,8213,5598,2447,2934,81,76,1790,9629,
4064:3423,302,654,2379,2967,76,1888,1884,70,140,
4067:17,654,58,76,650,8,162,542,285,736,
4068:5567,2200,65,17,327,511,302,508,3304,616,
4069:354,1102,736,70,650,138,3039,239,1245,518,
4075:119472,84844,107788,42294,115453,118544,31681,83448,92970,111324,
4076:168,719,238,225,2318,463,5738,1326,698,8860,
4084:17,654,1937,861,29,8,564,84,650,101,
4091:17,302,8,2369,495,3137,58,3423,616,2241,
4098:398,356,347,9041,37149,3900,9862,18386,276,15228,
4103:76,302,654,58,564,616,29,8,749,138,
4104:76,3448,5328,1764,736,302,1069,1912,347,2292,
4124:984,168,8860,463,1867,661,574,719,1400,5480,
4132:17,616,8,302,542,76,654,58,944,61,
4134:62,17,61,302,654,616,131,58,76,650,
4138:17,2162,875,1119,2241,3423,6450,780,3137,5767,
4140:168,719,1326,2337,463,2318,14754,2153,984,5480,
4149:21896,89698,93063,417,53161,36008,68288,76344,63140,50333,
4158:1460,840,168,5738,719,5480,157,2275,4103,3196,
4164:17,2162,875,1119,302,70,654,6450,84,2935,
4167:17,1551,1790,70,302,8093,1023,508,84,616,
4171:840,2548,157,2337,3196,1460,1539,9289,710,197,
4177:17,76,8,616,58,302,518,736,542,2092,
4179:17,302,58,84,354,616,1102,866,6,736,
4184:616,84,76,1102,650,866,354,8,1550,70,
4190:2068,9289,2337,4453,1790,675,3789,2675,352,535,
4209:361,866,1164,17,1099,2337,254,76,2139,1803,
4210:17,101,58,654,302,616,518,8,84,76,
4211:931,398,840,4600,2021,1790,3039,3704,8199,1077,
4213:302,654,76,1102,84,861,564,542,1196,289,
4223:104767,109740,49160,113568,13588,91006,42710,101350,42916,75575,
4237:302,518,3423,654,1762,2379,29,2570,58,354,
4242:17,302,650,616,76,654,564,518,58,236,
4248:4755,1352,931,1527,189,3107,1539,901,2880,3172,
4249:17,564,168,302,698,719,81,866,1069,650,
4265:239,3234,17,302,654,2868,726,29,495,837,
4269:17,616,84,29,58,354,650,564,1102,518,
4273:2292,2312,76,302,654,1462,2139,40,301,866,
4275:17,2583,654,76,2121,931,7048,8,29,431,
4277:17,654,58,8,76,29,542,239,518,2868,
4281:17,302,58,591,29,76,650,953,861,238,
4301:17,302,76,654,710,616,29,1208,2200,354,
4303:17,1086,616,302,654,84,518,650,58,1069,
4304:302,5767,731,301,84,70,650,8,140,859,
4344:17,302,654,58,650,542,29,76,84,8,
4353:7334,22,1077,4481,3039,9289,3661,834,1644,9594,
4357:17,1539,1460,1825,873,429,302,508,2414,670,
4365:984,168,8860,661,1867,574,719,463,5480,1326,
4371:17,931,790,616,2583,418,302,654,2121,84,
4372:81,2379,1749,76,2967,3423,70,5767,1884,500,
4399:17,58,616,518,1102,76,650,84,1357,285,
4400:17,302,2266,22980,13294,3249,654,853,58,616,
4407:616,58,29,2557,4444,726,76,395,84,827,
4424:861,1558,826,616,17,58,302,654,650,45,
4426:986,780,3137,81,1749,3423,5767,7211,140,2241,
4436:17,3704,7048,1951,2268,1091,2583,1825,76,11808,
4453:840,2548,157,3196,40,197,8069,10541,27070,5111,
4457:17,8,654,302,616,58,84,2092,1119,29,
4458:353,2268,1951,4239,364,2326,3514,3176,4364,17,
4466:17,84,76,138,301,1102,70,285,6,8,
4469:17,654,8,542,84,29,146,518,162,650,
4482:17,302,58,790,418,29,61,162,861,518,
4507:84,564,302,58,654,616,76,518,7021,5998,
4514:866,17,5663,81,254,76,4686,1851,13785,654,
4517:302,1102,58,29,354,616,518,650,138,866,
4519:302,1239,238,17,6,162,861,289,616,347,
4522:533,4671,8772,3034,5975,7622,7926,7334,9435,6311,
4530:17,654,226,302,650,591,58,564,29,1499,
4537:225,1276,1109,2946,17,5303,14026,696,429,302,
4543:866,17,76,2139,254,40,302,4,564,1069,
4562:17,1764,1287,650,119,302,70,564,81,873,
4578:17,29,591,84,354,225,76,1102,2618,861,
4588:17,302,58,76,616,29,81,84,564,101,
4618:441,2715,4513,2028,13,1340,3618,5122,3506,371,
4633:840,4755,1352,157,3196,1527,3107,189,1091,197,
4637:986,780,81,3137,1749,3423,5767,7211,140,2241,
4640:29,58,76,2121,650,32,8,84,1287,2583,
4641:189,1527,3107,2880,4825,6434,23191,8848,12990,7831,
4642:3423,3137,2241,2967,1884,7211,921,8283,3374,780,
4651:17,654,302,58,29,616,726,6,285,84,
4665:654,58,616,2369,8,70,650,146,866,301,
4666:3176,7680,4239,1803,200,3514,18045,601,34242,415,
4682:2848,96,347,698,2265,6901,1913,4,1546,1787,
4687:302,58,726,29,837,395,3841,495,616,3234,
4692:302,4268,953,1119,353,3039,774,654,2233,1744,
4696:48278,72790,114207,45062,21760,50211,55689,94449,21683,108469,
4702:669,902,8322,2399,518,1772,24425,17,1402,11072,
4730:302,1462,84,616,654,4444,354,866,361,29,
4736:48,1187,866,875,254,302,6450,84,76,354,
4745:17,302,1730,84,2312,8199,518,285,1913,1462,
4749:17,1551,8093,1790,70,302,508,1451,564,616,
4751:3177,7037,8167,225,10048,3307,25910,367,12332,3054,
4760:2848,6387,76,347,17,31633,22856,361,5363,1149,
4762:17,302,654,76,58,616,736,84,8,650,
4767:17,564,302,698,866,650,361,654,168,2139,
4774:58,616,14026,182,650,8627,114,3884,518,1762,
4779:813,18056,17,3913,616,58,302,5496,8543,10131,
4788:302,1102,518,654,616,58,866,8213,301,101,
4789:650,17,58,654,76,289,302,301,101,84,
4794:146,302,654,58,3039,4113,650,953,1550,29,
4796:840,2021,9289,6545,2068,44,1435,7037,8454,23768,
4797:1102,518,1362,736,1937,564,1535,1866,866,224,
4802:48,1187,302,654,1551,2338,29,616,58,84,
4816:4032,429,696,294,14026,3884,2140,4210,17,485,
4831:2369,654,29,58,8,9231,84,76,616,2644,
4834:17,302,654,616,58,1190,131,1119,1987,8,
4852:533,5975,6311,1397,603,9054,2510,4889,3150,13341,
4863:17,302,953,76,1119,8,654,616,58,354,
4870:17,361,616,654,302,58,76,1001,29,84,
4875:654,616,58,29,76,8,84,394,1102,45,
4889:302,654,48,1102,866,8,1187,58,1462,650,
4894:1730,866,17,4880,76,254,10039,698,2194,5097,
4898:111312,34103,51048,98660,60399,56316,24570,32177,13670,120637,
4910:4444,8873,302,2557,495,1886,2917,3039,1205,2733,
4919:17,302,654,616,76,138,58,8,81,29,
4926:1109,4268,302,103,327,353,654,787,953,2302,
4934:1352,1527,3107,2880,3172,10041,4825,1712,157,6434,
4935:2715,1164,1030,2302,678,30,3148,2946,673,2028,
4944:225,9354,2068,9289,1592,675,924,1790,4453,7703,
4946:70,17,81,76,131,302,654,84,616,7087,
4949:12586,605,12022,4755,3448,3737,21380,1419,3216,6673,
4951:441,1410,1205,1002,4444,2917,3618,1340,3977,802,
4956:10039,17,5097,4880,76,890,40,866,6303,826,
4961:840,157,3196,81,17,2292,76,197,27070,10541,
4984:236,29,616,302,17,2512,2618,3176,76,3448,
4986:17,1965,46,70,654,1023,76,4,508,2068,
4991:122713,18262,97324,33643,80797,71283,90329,87120,19650,98247,
4992:17,364,302,654,616,58,29,542,15,650,
4998:17,302,58,226,29,76,650,8,8093,591,
5001:17,302,1001,58,616,76,650,1086,7021,84,
5002:6503,409,1276,947,9289,19871,247,10492,1030,3992,
5006:17,4308,81,302,58,2379,654,226,76,29,
5007:441,710,2715,2028,4268,4513,1065,13,1340,2548,
5011:698,96,353,2268,1951,500,4,76,3514,3176,
5015:17,4268,302,616,15,8,654,1119,58,774,
5018:2369,58,654,29,616,3423,1102,650,84,1499,
5031:58,84,302,654,76,564,1102,518,861,5598,
5039:441,1002,2715,4513,8928,1340,710,13,3618,1744,
5040:17,302,58,654,447,616,301,84,787,76,
5047:17,32,616,302,542,787,58,654,564,61,
5048:500,6491,2946,1822,785,17,18239,493,151,578,
5079:58,354,76,616,84,1102,8,138,736,285,
5086:76,1069,17,1884,2512,2414,10048,3105,866,4,
5088:554,289,58,2292,73,151,2469,4669,493,4174,
5089:17,302,8725,654,2092,29,58,616,116,76,
5090:3177,176,1131,4339,1164,7037,2068,1435,1644,6774,
5097:9354,840,2021,44,9289,2140,2068,1644,7037,2983,
5107:17,1539,302,947,654,3704,616,119,710,76,
5108:17,2292,81,76,226,70,6491,2139,5812,3484,
5119:302,76,518,650,84,616,736,902,654,1102,
5120:361,546,826,866,40,385,1995,2139,8384,802,
5129:168,719,984,2318,463,5738,5480,661,8860,2153,
5147:654,953,58,76,29,650,596,483,225,2618,
5148:103359,104056,60360,19438,119664,93291,7509,29251,94910,58883,
5176:17,302,101,654,875,616,899,6450,48,8,
5180:1208,1764,1127,6759,385,1551,8167,3578,17,1405,
5188:4308,17,7006,1589,1991,76,508,1592,8,11535,
5202:62457,18683,23477,4281,40761,644,74179,98878,92567,108690,
5207:2946,1403,1359,3003,1764,1267,1023,17,6759,2110,
5208:17,354,138,866,84,8093,76,6,2618,736,
5214:17,302,654,616,84,8,76,119,736,518,
5217:17,302,616,650,654,58,76,32,84,29,
5247:17,616,58,654,302,542,8,15,518,6,
5271:70,17,76,81,302,654,616,138,564,58,
5276:6901,2528,2946,1651,8783,10692,4146,429,696,12093,
5279:17,302,58,29,1462,8,736,650,899,518,
5288:3039,119,4364,3233,889,6793,76,616,302,1287,
5294:17,875,2162,891,2935,302,6450,1057,1389,84,
5299:654,58,616,650,1140,780,966,116,15,861,
5300:17,5303,302,654,616,3884,2733,2557,8,8873,
5306:17,616,302,654,58,8,564,29,518,15,
5307:27762,25407,35901,93104,99183,66849,113219,54665,72601,106495,
5309:48,17,4420,84,2935,302,70,891,947,654,
5323:273,901,17,409,1847,15,301,925,302,1822,
5325:931,1539,3704,774,17,2696,1827,2714,873,2403,
5329:17,1119,84,302,4420,2935,947,70,654,736,
5335:1102,302,8,654,354,866,29,3039,138,899,
5358:17,2703,616,302,76,654,58,8,1190,65,
5361:17,302,29,58,616,76,84,1102,726,650,
5364:6901,2312,564,1069,4146,1787,2414,2139,2843,2512,
5378:302,76,8,11008,289,239,29,2030,518,650,
5385:2162,875,866,58,1389,736,8,1057,138,301,
5387:17,650,76,322,892,6,84,138,1832,354,
5397:29,616,84,354,1102,866,76,650,289,226,
5398:1730,1239,8199,402,10039,17,591,182,486,616,
5403:654,58,29,76,650,84,1102,394,1462,354,
5425:17,302,654,616,8,84,76,29,518,554,
5433:654,224,645,29,58,138,899,76,1102,84,
5434:4308,81,226,2379,2967,70,17,6545,1884,3423,
5435:17,1102,654,616,58,5998,29,354,76,101,
5436:302,354,254,1102,76,654,899,138,29,8,
5438:4032,302,1102,5303,518,654,114,616,58,5998,
5449:81,5663,17,76,616,650,302,654,4686,1851,
5455:17,654,302,76,58,48,650,8,518,70,
5456:17,616,8,302,518,654,58,84,8725,542,
5458:17,1205,4444,8873,827,2733,2917,2557,302,616,
5462:1389,1057,908,1187,302,4364,84,1825,1190,8579,
5472:3423,2241,5767,780,7211,1749,8283,13544,1888,229,
5474:302,696,58,76,859,8627,84,2600,1684,285,
5477:5975,6311,603,1397,8772,3176,2510,9054,7926,10981,
5478:2715,1460,1002,3307,2275,1696,14754,2153,2917,827,
5479:40,5567,2414,1451,1446,3176,3514,1287,1405,2275,
5480:84,58,8,354,616,866,1937,76,301,6,
5499:7211,229,1749,140,3939,12586,8283,3718,6108,1888,
5500:378,398,605,3578,8199,2946,2021,190,36630,5048,
5502:7680,1709,8093,1348,8199,749,199,429,4413,17,
5512:17,76,81,3484,826,2292,616,2512,564,1987,
5527:616,302,654,76,58,29,591,356,2185,84,
5529:417,71449,63140,9144,84852,63462,93063,68288,89698,71314,
5530:17,302,58,654,29,1205,8,650,4444,542,
5535:17,226,76,302,81,1462,138,84,650,8,
5536:40,4308,2021,394,2559,5587,20300,16229,2142,1592,
5542:17,1539,302,7048,119,1099,654,616,2121,1825,
5551:2848,31633,22856,2600,1149,302,40263,5363,361,866,
5562:17,302,146,58,616,29,84,354,1102,650,
5580:302,616,654,58,84,2268,29,902,518,61,
5584:986,40,378,2703,1119,7006,17,12968,4261,76,
5601:17,302,58,76,394,8,84,554,138,1102,
5611:302,224,645,76,1344,58,616,1245,3235,84,
5632:17,302,654,58,76,564,84,8,394,1102,
5640:2414,826,2139,698,10549,901,1970,29159,2312,190,
5644:5975,6311,8772,603,7926,1397,10981,2510,9054,13341,
5645:96,901,1344,4708,219,2008,6207,3131,4880,3159,
5656:302,518,1102,654,616,301,58,422,8873,76,
5666:236,3448,14750,776,12253,17,10075,4203,6673,8861,
5683:719,2318,463,5738,984,1528,661,8860,2153,801,
5691:67121,103593,73219,18262,122562,14881,83369,80940,88197,82842,
5696:17,8,84,654,302,616,58,4268,354,1102,
5702:616,84,1102,76,6,354,301,650,866,239,
5707:1352,1527,189,3107,2880,3172,1712,23191,12990,7831,
5717:7334,17,7622,3034,8772,12861,9435,76,9594,8867,
5718:17,48,302,654,1187,361,84,29,76,58,
5721:1822,1405,493,578,147,1558,151,294,8,17,
5722:17,302,1847,1357,58,654,76,356,8,97,
5741:58,76,736,1462,8,616,650,899,94,226,
5765:17,1539,302,654,58,591,3704,873,1825,8,
5766:347,358,1730,6901,6545,2312,6906,10039,901,1344,
5780:17,302,58,226,84,29,564,32,354,101,
5784:76,17,616,302,736,58,8,650,542,554,
5788:719,168,1730,463,2318,5738,984,8252,10039,2153,
5798:17,891,1389,1057,1187,899,4308,8,245,84,
5803:29,76,1102,8,138,6,285,70,289,736,
5817:17,84,58,1102,616,650,1462,8,398,94,
5822:840,9354,157,3196,2715,2548,197,5145,1002,10541,
5834:17,302,654,1086,650,58,5702,616,564,518,
5858:984,168,1867,719,8860,5480,9874,2642,1528,10267,
5863:4671,8772,3034,12861,7468,9435,2215,11855,1077,7926,
5864:17,361,1164,70,385,2292,866,254,81,4880,
5865:6901,9289,2406,2068,10039,6774,1730,1787,10291,1546,
5866:731,3137,2275,44,81,5738,2021,168,140,1460,
5876:3514,185,245,4487,1703,17,8457,4589,4268,8694,
5884:17,302,8,616,542,15,58,76,654,84,
5890:17,302,654,58,8725,616,285,76,84,542,
5891:36131,110416,81120,35201,35747,72662,41562,81716,111923,27203,
5892:6160,7824,22612,58750,16686,1192,62870,15781,74705,62424,
5894:225,116,749,953,17,1644,731,5767,1131,1326,
5896:327,2337,1460,17,3177,1326,168,5738,1287,2153,
5904:2265,1913,873,2848,347,76,6387,2406,31633,22856,
5905:17,84,518,302,1102,616,654,58,650,5998,
5922:302,654,1102,8,866,58,650,301,76,899,
5923:17,616,84,76,518,58,1551,302,508,542,
5943:17,302,654,616,58,84,29,542,8,650,
5947:353,554,2268,1951,225,17,245,2030,58,518,
5956:654,58,76,302,8,650,1578,554,138,29,
5964:17,616,302,58,654,1086,8,542,564,518,
5978:40,6901,4308,4146,3599,2312,1651,5357,9043,17692,
5990:17,302,2030,654,616,58,76,2092,8,119,
5994:1023,9354,1131,2946,2140,834,15777,4364,17,1435,
6001:984,168,8860,574,661,1400,463,5480,2103,2318,
6002:1099,357,22,2266,1131,1957,4919,591,17,1578,
6013:5956,167,12236,3265,605,18293,1030,12435,2937,650,
6018:17,302,654,84,354,616,301,29,8,70,
6020:2265,1913,698,6387,76,2312,31633,1149,22856,5363,
6027:1764,58,1604,654,188,56243,7941,859,84,10408,
6031:356,2326,407,1030,1140,116,17,1937,749,953,
6062:17,908,81,76,4686,1851,2950,11008,302,84,
6067:17,48,1187,226,302,654,84,224,138,29,
6073:17,58,29,616,84,1102,76,650,8,354,
6076:17,58,654,302,76,591,650,29,564,8,
6078:225,9289,840,247,19871,10492,2021,1495,17567,17646,
6083:17,616,654,302,58,29,15,8,650,542,
6093:654,361,29,48,138,8,70,301,1187,58,
6109:9354,2021,3137,1127,5767,8199,116,4453,17,731,
6110:441,1002,710,1205,2917,2715,1340,3618,4444,827,
6118:385,826,3704,7048,3131,2583,1825,1099,14237,500,
6128:354,866,84,650,76,1102,138,736,361,301,
6135:9289,9354,3177,1790,4239,3789,1435,4453,1991,8011,
6137:302,58,8,29,76,138,354,518,866,736,
6139:17,1102,908,8,302,654,616,899,518,6503,
6140:409,17,302,616,58,236,650,654,1357,238,
6145:29,2030,873,1119,17,1405,302,790,1205,418,
6146:30442,27184,86463,69163,110942,82783,24597,98577,112647,14177,
6155:710,8928,1744,6315,371,4444,16036,2917,4696,1065,
6161:441,17,2447,11644,2934,9629,14964,4941,11008,9388,
6162:17,302,654,616,289,8,84,29,518,650,
6164:3423,2241,986,3137,226,17,262,780,5767,1884,
6179:533,5975,8772,6311,603,3034,10981,1397,2510,3150,
6186:17,302,654,616,101,8,518,542,650,29,
6192:9354,226,8011,17,1790,176,1451,508,76,429,
6202:429,17,564,1069,6901,670,2414,168,698,696,
6205:17,254,13420,2265,5465,302,1995,2139,482,546,
6207:654,302,616,8,3039,518,58,899,101,568,
6210:48,17,1187,6450,1102,518,302,1119,736,654,
6219:4755,1352,1527,189,3107,2880,10041,1712,6434,23191,
6228:58,302,84,76,650,224,542,29,354,736,
6270:96,385,1382,2399,8384,2008,8213,3131,24425,4372,
6271:654,58,3234,84,866,495,354,1937,1102,239,
6274:61393,88566,73268,100290,14208,54130,52300,102075,76675,54196,
6283:302,654,354,76,58,1102,8,645,84,616,
6290:17,1069,654,58,1196,554,162,61,1403,616,
6292:3177,2715,2337,8066,1164,5738,1460,1002,1902,19337,
6298:17,616,302,76,654,58,32,508,1190,2200,
6301:17,2703,84,616,866,70,76,726,1102,361,
6312:76981,96839,103251,41437,49272,51593,115734,122727,82890,36499,
6331:3423,2241,7211,780,1749,3374,1888,550,731,5860,
6336:1352,1527,189,3107,2880,17,4825,1712,48,10041,
6338:3423,2241,1749,229,1884,3374,8283,1888,550,12727,
6345:827,4444,616,2557,1886,1389,1187,1057,8,245,
6351:1913,2848,6387,76,347,31633,17,22856,5363,361,
6357:654,616,518,58,1102,650,29,146,76,2369,
6371:17,650,654,58,616,76,29,899,138,8,
6391:78086,44401,104841,31352,39218,120381,93174,64942,57721,117261,
6392:1730,2292,4880,2967,1069,3423,1164,2008,17,564,
6395:4755,1352,189,1527,3107,2880,3172,4825,10041,1712,
6404:168,463,984,5738,661,5480,8860,1528,1400,2642,
6407:1352,1527,189,1712,8848,23191,5624,12990,4568,1923,
6413:168,719,5738,2337,1460,1326,44,463,2318,3177,
