3166:17,302,654,76,616,58,8,866,84,29
3167:122808,100820,41807,43886,35471,34025,63962,40488,45948,55490
3169:55604,7961,70407,100036,98589,116834,70669,24836,542,518
3170:5553,32,564,8,364,1382,656,518,7446,616
3172:48214,7769,47133,55342,57503,86061,112905,122420,3325,108043
3176:58,616,15,542,6,84,162,518,650,289
3183:63771,46247,18883,17555,61623,60434,51887,27427,102446,26437
3184:53060,111704,108727,14452,38311,52145,118789,26139,79612,40490
3193:58,61,518,6,1511,1196,8,364,289,1403
3195:43280,40972,37127,48991,1479,32296,29598,28772,54162,54290
3220:616,84,1102,650,542,138,15,8,6,289
3229:53452,9396,102919,17706,33118,42170,88729,85588,77478,57578
3234:25572,17488,45600,45057,41661,18306,13170,62411,1102,70698
3237:110318,102041,22678,28760,58923,41101,38702,42323,110086,54099
3238:6793,1190,12066,889,1126,119,388,2200,3233,787
3239:58,29,616,84,6,17,239,518,15,650
3246:84752,85534,48477,70026,69540,22520,81486,76778,79711,77317
3258:542,15,654,58,61,861,1511,17,8,554
3263:3223,554,4353,861,54060,1196,542,2424,31019,95034
3264:17,302,654,76,616,58,8,866,84,29
3277:168,10267,984,6387,3601,3882,22856,5480,16305,1081
3279:95073,111437,116247,27000,58,616,654,43457,41391,3870
3295:64307,12180,5812,79454,1730,62168,5097,87110,3568,7305
3305:102846,96085,14350,3748,79529,56154,49150,28879,805,57774
3306:113372,102446,61623,17555,18883,51887,11820,12113,10322,12822
3308:388,65,8095,2698,6793,2200,83178,12066,81160,787
3309:616,302,542,861,1511,518,1196,29,650,84
3319:17,302,654,76,616,58,8,866,84,29
3320:24752,6754,13995,3196,10541,12743,9071,5111,7160,14793
3328:616,58,542,101,29,84,518,61,354,6
3329:55661,47644,105339,98585,63922,37524,43268,18167,118672,49595
3335:542,654,61,58,616,15,6,84,518,162
3346:27281,29184,74591,86349,78165,78294,70561,67708,38,30824
3352:616,542,518,787,13913,23233,27799,67138,67506,75036
3353:16624,32772,108422,52322,114181,36819,33952,44418,67872,27346
3360:22393,41271,30851,58949,72779,71288,84,88802,616,518
3374:64730,9964,40719,38740,32126,28996,26437,23631,48431,48372
3376:120102,3374,13544,25408,116722,33902,66279,81613,62151,48326
3383:53539,15964,113417,57627,46607,50054,47239,47152,46061,44865
3386:65669,48901,62298,28270,11077,14362,50321,21854,44771,67285
3411:9536,64499,69032,116048,119683,120085,120560,53328,121749,122656
3412:107299,104247,88968,88275,79323,78657,28790,72467,56533,71593
3413:13,4268,1744,3618,131,3506,1256,13881,15,4513
3416:4568,1923,12990,2880,10138,7880,1352,10041,4755,46903
3419:616,15,654,861,32,1511,554,364,17,518
3421:62756,60824,67797,31657,17258,93448,51484,100304,542,861
3423:32,564,8,364,1382,656,518,616,1405,17
3426:616,654,1511,542,1403,58,17739,29135,54635,120308
3428:18421,8,542,58,83692,654,101,302,24408,15
3429:654,302,542,861,84,15,518,6,354,1102
3431:3225,47290,80576,88768,34500,683,1730,2139,76,17
3432:44704,46889,42987,52940,57887,60814,2144,1019,73377,78020
3450:26599,64737,62643,60348,7403,75496,55140,35488,104931,26890
3453:49205,85374,97229,73794,3708,101987,32818,103435,10584,67544
3475:44807,67423,76095,77680,78517,81653,81847,88249,88471,95351
3478:15,61,518,1196,84,1511,6,101,650,289
3479:78698,44407,22719,72699,9437,107172,55331,34370,27182,11106
3480:616,654,302,29,861,542,80480,2820,65066,11110
3490:542,17,61,84,554,6,162,1196,1511,289
3500:15,616,542,61,58,32,654,518,1511,103
3514:616,302,542,15,84,518,8,61,861,29
3529:17,302,654,76,616,58,8,866,84,29
3546:58,861,654,302,17,591,542,15,1196,518
3547:616,654,302,15,542,861,101,518,61,8
3551:47764,29087,9878,86948,21659,74432,67957,54119,47531,23285
3557:11859,23239,25670,8733,28352,3882,7404,984,2402,28658
3572:31775,29630,110194,87374,81034,60680,56825,54245,24627,19012
3579:58,29,616,17,354,6,8,518,101,138
3580:641,780,3137,5663,3423,3516,12586,5767,63933,731
3593:616,654,58,15,17,542,84,518,554,861
3599:73802,77717,19844,65652,14164,61808,17256,17483,58321,57437
3609:542,302,654,58,17,616,364,32,15,29
3610:518,17,654,138,8,1023,1102,302,354,58
3613:48384,11565,94567,60445,55470,93627,63687,87243,81802,48497
3628:85565,43406,15844,103,965,104513,65775,60739,57670,42490
3656:542,654,616,58,17,861,1511,138,32,518
3657:58,616,17,1102,84,542,6,354,650,289
3663:542,58,32,1102,364,4904,103,322,114,354
3674:542,15,861,58,61,518,302,8,554,101
3684:109728,104197,3460,88545,80992,49556,33031,51071,36328,50347
3685:42933,64899,33302,21403,30842,73943,21527,28624,27338,26233
3686:106624,63779,107761,93286,88520,66839,66817,64885,59326,51933
3692:654,616,101,285,6,302,289,29,239,542
3694:74190,53447,56264,16277,60046,60394,85531,11761,64494,10458
3701:654,302,518,58,616,354,138,101,8,29
3702:25863,77479,23193,57866,2574,31569,33949,16897,16001,12000
3717:15,654,542,61,58,84,101,17,861,902
3721:616,58,654,542,84,518,61,15,101,650
3728:29384,22555,53016,83367,40198,110820,65088,16456,61381,117814
3735:15,29,861,8,101,6,554,289,162,32
3736:84,654,8,302,58,616,518,29,15,70
3737:302,654,616,58,650,8,138,289,542,861
3751:616,58,654,542,8,861,650,15,17,554
3752:302,17,58,616,29,354,542,84,1102,518
3800:542,654,58,302,32,101,61,1405,364,1511
3811:75251,88227,71198,71945,73181,74716,78317,68991,80569,27011
3820:58,616,17,861,542,650,518,8,354,15
3840:654,1102,58,354,8,138,616,518,650,301
3846:122591,120427,83180,84389,61,98250,58,27137,654,518
3849:58,616,138,518,8,6,736,650,289,101
3850:654,616,58,29,518,354,15,138,6,736
3857:654,302,58,29,616,1102,6,15,354,555
3859:616,58,15,23929,5680,61,302,518,63510,289
3862:542,15,787,616,22417,61,518,58,7088,656
3888:86391,15405,11260,73754,53382,73310,68543,23407,15535,84058
3911:30234,117274,46198,92490,48783,29333,37272,87229,119270,117688
3921:73651,2396,1749,59543,7211,73617,2616,30637,19803,116349
3929:616,58,302,53421,49204,654,55926,15,59468,59937
3930:39992,38,27281,27833,16322,14793,616,157,5627,15
3934:33373,120727,71178,34710,25817,72495,87844,90431,97603,6823
3947:53715,70336,45304,114877,81949,518,84,654,616,58
3950:654,302,542,861,15,8,61,84,162,285
3962:616,58,861,15,302,1196,654,50145,1511,99147
3974:7008,103304,8258,38716,81362,106681,37204,2303,92135,30800
3975:58,654,542,302,1511,486,6,554,3101,61
3988:13157,7211,1888,68278,110596,8667,32929,39451,75929,18122
4001:17,302,654,76,616,58,8,866,84,29
4006:69919,63403,146,58859,46013,34239,5365,13114,13518,15295
4007:35264,42924,71698,8674,84017,75498,14997,67922,15894,20068
4008:72105,56405,55059,54951,53421,45981,45369,43110,31591,31268
4009:70006,30578,105015,90093,18225,91219,103479,3689,542,73651
4028:8511,3423,7211,2616,13544,11268,121324,104579,53157,9496
4031:7311,4505,111897,83439,48055,1188,27642,19522,37684,46601
4035:3207,14152,2403,2714,2696,1827,1524,2816,17856,11385
4053:616,15293,73892,74970,89113,12898,34623,17969,38223,83949
4064:654,302,542,15,861,6,61,650,1196,8
4067:58,542,80399,654,45271,1196,15,861,63472,105348
4068:85837,94041,94719,69075,42319,86105,76455,68830,104273,68375
4069:542,15,861,518,650,1102,354,101,1196,162
4075:17,302,654,76,616,58,8,866,84,29
4076:91878,87178,64463,120169,53713,19551,103788,31453,65579,58448
4084:654,861,15,554,101,518,17,61,162,4904
4091:15,542,58,654,61,616,787,518,1511,85172
4098:37149,20861,18386,14657,11450,11166,2252,276,4864,3900
4103:302,58,616,654,84,8,29,518,289,1102
4104:90093,84942,16011,3689,616,542,58,15,302,654
4124:16929,37828,11859,2226,2161,2402,116164,47501,58654,84572
4132:616,542,1511,61,15,554,1196,103,58,402
4134:12084,122533,111949,106061,103843,84266,79740,29007,67198,51031
4138:2162,875,34974,34982,49440,55340,61058,61292,71858,75596
4140:20606,25321,47246,60796,61502,67281,74717,122370,102947,111861
4149:17,302,654,76,616,58,8,866,84,29
4158:5480,168,8860,984,51156,9116,3698,7180,3379,14352
4164:61,616,2162,875,12102,75639,77719,38899,654,1511
4167:8968,36331,56760,112040,23035,14156,41945,42426,46013,4587
4171:9019,19302,11050,66387,5112,5861,13407,2766,18569,35279
4177:59603,47692,68632,67552,70541,70403,13924,33906,32281,39778
4179:302,58,61,616,15,17,322,354,6,542
4184:616,15,542,84,861,650,61,1102,518,354
4190:106148,103708,28055,96043,95749,86544,114574,80258,79535,117844
4209:100327,42075,83954,32789,88331,38904,61418,19715,74525,54784
4210:3783,17229,22068,3075,62171,14822,41418,24727,27037,29817
4211:28789,43926,88132,91309,108608,100732,4600,17,302,654
4213:542,654,861,15,302,84,1196,1511,61,1102
4223:17,302,654,76,616,58,8,866,84,29
4237:518,302,654,616,113982,110401,61530,25968,58,101
4242:616,542,654,15,58,302,1511,518,861,61
4248:86884,86333,13082,61489,2075,112958,81123,86910,53372,51319
4249:11859,35363,28467,16929,7404,25670,28466,89310,9062,3412
4265:48574,73269,74827,81194,25089,58870,24740,20762,45848,7040
4269:616,58,518,17,84,15,861,354,289,29
4273:616,654,302,542,58,70,518,15,301,84
4275:17,654,84,616,518,58,8,32,15,542
4277:58,654,542,15,29,162,17,518,8,1196
4281:58,302,861,542,162,29,6,17,1140,61
4301:616,654,302,17,90467,542,15,84,27398,74051
4303:616,15,518,302,58,554,61,1196,1086,654
4304:302,542,15,84,518,8,101,861,1102,650
4344:654,542,58,15,554,861,1511,364,6,1403
4353:393,48574,73269,49643,6085,13257,42114,20781,47833,4815
4357:19033,542,65754,616,58,61,15,238,518,1196
4365:25393,102172,47350,30880,65119,46461,53419,39045,68158,72017
4371:44655,73971,8243,86979,98753,12455,8959,110335,113022,6507
4372:5767,70,81,84,138,616,58,518,780,654
4399:616,542,15,518,58,17,861,554,84,1511
4400:40390,853,13294,22980,24968,27293,3249,3657,30860,24259
4407:616,58,518,542,29,84,15,8,101,861
4424:76002,106150,88527,46978,44885,100519,94694,88078,76166,72441
4426:4455,12906,50294,29047,35703,95591,85105,42487,10563,8764
4436:3294,11670,73419,24853,94013,79898,102459,15418,62377,60875
4453:95577,88754,84163,56396,49208,37794,4273,58407,81363,69759
4457:14716,27281,67319,86334,20051,16198,76361,58458,19837,18166
4458:19285,44634,6915,22923,62523,21152,71231,70320,66844,29277
4466:84,17,1102,6,542,138,101,518,8,650
4469:542,654,1511,61,554,1196,518,23929,289,32
4482:58,302,861,61,4904,1511,364,162,32,17
4507:87268,33647,11686,45068,77404,111236,110340,84,81929,61548
4514:24467,108955,43375,53988,74325,272,102663,33009,112699,55481
4517:302,58,616,1102,354,518,29,650,101,138
4519:49928,116616,114967,112667,108664,107592,105319,87770,84014,80098
4522:33349,41316,15163,61228,22238,29201,30547,32836,42128,16866
4530:121944,46379,58,101048,654,93834,49372,542,518,302
4537:40356,22713,186,45641,7649,36743,64973,216,40483,68179
4543:47164,40871,38777,35827,24557,24366,64520,22071,76403,81697
4562:82867,17,8,518,84,15,564,616,1405,650
4578:17,29,542,861,84,8,650,518,1102,6
4588:58,302,616,17,542,861,101,518,84,322
4618:48893,60692,61590,70609,108193,59334,67913,71988,57854,70053
4633:8977,106297,69282,21206,81381,101124,68023,82785,100082,62686
4637:3926,35703,10563,21059,8764,35303,34979,43154,69653,64071
4640:15,58,518,29,84,289,101,861,1102,6
4641:12990,3107,189,6266,2880,1527,4825,6434,7880,113702
4642:35143,11229,91049,88293,40636,61012,71043,60793,4899,72571
4651:54991,65542,6875,36292,861,1196,64660,6807,30838,27137
4665:58,616,654,518,542,84,8,861,15,101
4666:4479,17,302,654,76,616,58,8,866,84
4682:66718,35798,42289,31813,32733,53788,24059,22920,63133,17140
4687:58,302,616,29,15,6,84,1140,542,322
4692:80471,80206,79311,78607,42210,77079,75906,21591,75362,19231
4696:17,302,654,76,616,58,8,866,84,29
4702:13617,67691,60121,83972,114725,80690,5197,48169,50112,54122
4730:616,302,654,58,8,84,518,650,29,542
4736:48,23929,84,1187,875,27103,302,354,6450,654
4745:302,542,17,518,15,84,101,554,61,289
4749:105788,55571,56371,111748,114497,47659,13339,98121,31690,68071
4751:2423,57974,76321,21207,26342,37042,25910,29799,56548,47749
4760:29419,4427,9867,26966,26985,6387,22856,22614,103788,64463
4762:542,58,616,1196,15,654,61,302,364,861
4767:12332,61966,528,90467,12269,11629,22245,25402,86054,86149
4774:616,58,518,650,354,15,138,6,101,861
4779:18056,45562,11966,17432,8543,100468,33499,17111,41340,67110
4788:302,654,58,616,518,650,1102,101,736,542
4789:17,302,654,76,616,58,8,866,84,29
4794:70182,45041,25314,14628,16616,42608,30734,101799,4240,78698
4796:78605,4622,24811,38743,41096,21287,51809,52473,58604,65475
4797:518,61,1102,1196,486,32,364,4904,736,23929
4802:654,302,15,542,58,616,83818,91322,52964,40970
4816:23243,80236,38462,47934,17876,37036,85885,20576,54336,17258
4831:654,29,58,616,84,6,861,1102,354,8
4834:542,518,616,245,654,61,58,302,1987,22994
4852:103304,8258,38716,81362,37204,106681,2303,92135,30800,50159
4863:61012,85303,91049,11229,71043,4899,55733,35143,72571,60793
4870:616,654,302,58,17,361,542,162,650,861
4875:616,58,654,542,15,29,861,8,1196,554
4889:654,302,616,58,8,542,518,1102,10027,59906
4894:25770,122473,86559,79231,24240,37335,42867,47538,78662,108576
4898:17,302,654,76,616,58,8,866,84,29
4910:302,654,15,58,29,84,61,616,1102,8
4919:654,616,15,58,302,32,17,364,518,1511
4926:15,61,2441,16907,54162,24289,26685,61491,28772,51535
4934:1352,10041,1527,3107,2880,6434,12990,5624,6266,8848
4935:122982,86343,12783,54302,17921,7173,1037,16191,10950,86226
4944:40202,75932,98175,18732,33050,78010,113789,90265,95604,55929
4946:72202,38325,59767,51320,46573,72987,39258,35418,93465,17273
4949:45683,50424,122264,44270,10423,16491,76677,31472,49438,114378
4951:19015,17995,1205,97464,29458,17134,19228,23713,27055,29790
4956:654,616,58,890,10039,5097,4743,542,24557,650
4961:65432,75298,12652,76326,3134,16364,56994,116932,33346,110064
4984:4826,11108,2665,25826,1318,244,205,2512,2618,236
4986:654,36301,27370,32276,33988,616,15,108843,97264,542
4991:17,302,654,76,616,58,8,866,84,29
4992:364,1403,15,542,616,1511,99519,71184,554,1140
4998:58,302,15,542,518,17,29,61,84,101
5001:616,58,650,302,542,17,861,518,15,1196
5002:8660,15921,20284,24608,9216,21784,93286,74954,64885,53856
5006:29101,101916,22398,62905,67726,68908,76352,81098,84061,42328
5007:74311,73470,119108,65130,112864,7157,14576,79442,94070,92717
5011:117347,115725,3548,18170,120169,64463,31453,53713,103788,19551
5015:4268,774,15,353,1744,103,5117,472,2233,364
5018:616,654,58,15,15571,84,518,29,861,48701
5031:302,654,84,58,518,1102,861,650,101,29
5039:66972,64640,64436,67312,60370,59333,72368,58002,83465,49377
5040:15,616,518,58,542,654,94,103,1405,364
5047:109766,6271,12909,13519,17901,21699,24614,36381,39082,39226
5048:19233,21929,6511,8964,35589,5343,30301,2615,31938,18056
5079:616,58,542,15,84,61,6,8,1102,1511
5086:616,58,654,76,542,47749,29290,17,1535,33595
5088:1511,151,554,35043,42328,86819,43268,49202,2469,2424
5089:1693,29,302,182,3235,654,1476,58,650,94
5090:33941,121610,117859,41570,57521,59017,91608,99952,40248,25477
5097:25881,29765,35739,37139,37547,37580,38828,43051,45481,62720
5107:10461,27478,26143,113550,105708,110326,97560,123049,85200,106192
5108:24557,56386,25299,41754,44019,34884,4852,39079,45700,44717
5119:616,518,84,902,30925,654,542,1102,302,861
5120:50818,68631,2283,56244,50572,85829,3911,23740,4535,37582
5129:5480,168,984,5557,8860,760,2888,2103,135,8733
5147:654,58,29,650,542,84,861,26463,8,23250
5148:17,302,654,76,616,58,8,866,84,29
5176:616,861,875,542,554,101,6450,15,17,654
5180:49582,107658,3960,81976,60776,43,5079,8376,44224,52523
5188:33690,18049,69118,69459,33872,42269,34012,75261,76643,21967
5202:17,302,654,76,616,58,8,866,84,29
5207:58113,29017,33239,47534,24999,94313,49302,122708,108621,73991
5208:17,84,518,542,101,1102,15,861,6,354
5214:60667,65377,120818,25976,49469,27509,77599,20076,52729,85249
5217:616,542,650,58,15,402,654,302,554,17
5247:1511,75255,101620,39839,67427,3101,1624,1196,1393,542
5271:58549,53373,64967,36535,75582,47187,120510,85703,100607,99356
5276:73638,47134,19929,20744,20963,37455,58142,32280,36752,86183
5279:302,17,58,8,518,29,101,736,650,289
5288:616,3233,302,84,119,354,518,29,22816,542
5294:83692,18421,78294,74591,71363,72247,78165,67708,29184,70561
5299:616,58,654,861,15,61,4904,650,6,1511
5300:44923,68502,47364,114613,29882,24666,50005,122056,18226,98222
5306:2890,3638,10349,12803,77579,15,53873,616,45035,364
5307:17,302,654,76,616,58,8,866,84,29
5309:61628,10681,58438,97158,40777,93030,10384,73005,8054,48
5323:82586,122753,118631,118250,116711,115778,114937,110070,109592,92580
5325:105630,16073,99343,89362,62270,103379,101403,100151,97476,96445
5329:57773,25479,62845,42944,33155,26312,116890,122004,69395,77881
5335:1102,302,654,8,354,518,58,616,29,736
5358:119,65,131,873,4064,6793,1190,12066,889,1126
5361:2065,87303,12860,92031,24895,6030,108646,61781,302,616
5364:17721,34127,18380,18327,67430,1992,82444,21442,88091,48132
5378:58966,72879,77526,302,518,15,289,61,8,29
5385:58,616,8,518,138,70483,48209,56180,122355,6
5387:17,6,518,322,650,861,101,554,84,285
5397:616,84,29,354,542,1102,650,301,8,861
5398:87165,112625,29561,88631,107246,38730,102632,104934,24918,25998
5403:654,58,542,29,15,6,84,518,650,289
5425:654,616,542,518,84,8,302,9514,11571,17
5433:654,58561,31457,22336,26172,58,29,616,84,138
5434:5311,95233,67439,69854,85741,44208,13570,52699,82391,51798
5435:1102,616,17,654,58,101,542,902,6,787
5436:354,302,654,1102,2058,8,29,58,301,736
5438:34099,69547,29106,38756,38626,34702,64645,64944,66036,66257
5449:114065,102412,119331,107511,11529,12875,65833,56000,53589,77642
5455:61,32,1511,554,1196,902,518,245,1403,103
5456:30225,77910,5910,56234,41510,40687,69360,73461,74719,75337
5458:76320,69887,79533,17649,77583,34961,74780,48712,1205,400
5462:518,542,54009,15,1405,104593,121663,106561,103,616
5472:73617,72535,2616,13544,43684,90907,121828,60035,113258,16286
5474:58,542,15,518,302,1511,554,84,8,101
5477:57338,120430,117501,116695,28063,112244,70014,32401,35671,39288
5478:120536,39086,79561,99373,84784,89513,7091,13078,94717,84361
5479:42013,84318,37922,74078,70652,112975,7398,38616,19433,8774
5480:616,58,518,84,542,6,61,8,322,861
5499:2616,69120,77975,71109,1749,140,29416,16441,74930,3498
5500:119978,112645,111688,99656,90787,49627,52778,54464,90243,84530
5502:14035,17123,7905,1486,54038,15122,27705,21828,6773,32205
5512:1511,616,15,32,554,1403,1196,58,902,103
5527:654,302,616,58,15,542,29,8,354,61
5529:17,302,654,76,616,58,8,866,84,29
5530:58,61,302,654,861,542,6,54674,1511,42268
5535:9129,96064,13655,46131,1023,31586,20622,51973,1382,17926
5536:115535,112029,68867,107039,102823,3985,92829,87548,88284,49794
5542:518,15,68424,70908,59819,4692,66765,73596,54698,25346
5551:616,22507,654,58,542,50384,302,26121,22856,518
5562:58,302,616,542,61,15,322,6,17,84
5580:616,15,518,654,58,61,302,542,84,861
5584:12968,2260,2856,5486,7940,11577,16360,24065,46572,119834
5601:58,302,542,17,1196,554,15,8,162,1102
5611:66388,60433,24727,58138,55346,5362,46825,43567,11643,616
5632:58,654,302,542,15,17,1196,162,61,518
5640:10617,49954,46703,38984,36668,25061,91061,90293,90285,89124
5644:28017,104930,43652,103119,106183,111309,35242,39470,99237,44197
5645:11484,26345,29685,32071,9008,41039,46999,49764,50297,64699
